202212202212,-0.98
202301202301,-0.88
202302202302,-0.63
202303202303,-0.41
202304202304,-0.34
202305202305,0.05
202306202306,0.43
202307202307,0.52
202308202308,0.77
202309202309,1.07
202310202310,1.23
202311202311,1.51
202312202312,1.5
202401202401,1.16
202402202402,0.81
202403202403,0.54
202404202404,0.12
202405202405,-0.42
202406202406,-0.38
202407202407,-0.46
202408202408,-0.58
202409202409,-0.74
202410202410,-0.82
202411202411,-0.78
202412202412,-1.08
202501202501,-1.26
202502202502,-0.96
202503202503,-0.45
202504202504,-0.59
202505202505,-0.53
202506202506,-0.33
202507202507,-0.41
202508202508,-0.66
202509202509,-0.76
