date,subregion,level,SAL,TEMP
1991-08-04 20:00:00,N,bot,35.23641175031662,16.047032237052917
1991-08-05 00:00:00,N,bot,35.21764075756073,15.764465242624285
1991-08-05 04:00:00,N,bot,35.22031617164612,15.69757229089737
1991-08-05 08:00:00,N,bot,35.223587810993195,15.79558852314949
1991-08-05 12:00:00,N,bot,35.22915458679199,15.847106367349625
1991-08-05 16:00:00,N,bot,35.23436450958252,15.860189944505692
1991-08-05 20:00:00,N,bot,35.238893926143646,15.861583471298218
1991-08-06 00:00:00,N,bot,35.23847222328186,15.853325456380844
1991-08-06 04:00:00,N,bot,35.24076282978058,15.8188254237175
1991-08-06 08:00:00,N,bot,35.24303978681564,15.746488124132156
1991-08-06 12:00:00,N,bot,35.25101214647293,15.736200392246246
1991-08-06 16:00:00,N,bot,35.25535714626312,15.75189957022667
1991-08-06 20:00:00,N,bot,35.26173919439316,15.778499722480774
1991-08-07 00:00:00,N,bot,35.26637530326843,15.806161165237429
1991-08-07 04:00:00,N,bot,35.26929593086243,15.8412946164608
1991-08-07 08:00:00,N,bot,35.27112191915512,15.91750431060791
1991-08-07 12:00:00,N,bot,35.2647619843483,16.049747496843338
1991-08-07 16:00:00,N,bot,35.253184139728546,16.204036444425583
1991-08-07 20:00:00,N,bot,35.24116587638855,16.360990345478058
1991-08-08 00:00:00,N,bot,35.23097145557404,16.466771483421326
1991-08-08 04:00:00,N,bot,35.221894443035126,16.548407405614853
1991-08-08 08:00:00,N,bot,35.20813453197479,16.6950846016407
1991-08-08 12:00:00,N,bot,35.20516121387482,16.797084718942642
1991-08-08 16:00:00,N,bot,35.2001913189888,16.92211776971817
1991-08-08 20:00:00,N,bot,35.19515770673752,17.03468930721283
1991-08-09 00:00:00,N,bot,35.19120788574219,17.157398730516434
1991-08-09 04:00:00,N,bot,35.19133758544922,17.205869108438492
1991-08-09 08:00:00,N,bot,35.192855060100555,17.240733176469803
1991-08-09 12:00:00,N,bot,35.19626867771149,17.246675699949265
1991-08-09 16:00:00,N,bot,35.200937390327454,17.245550483465195
1991-08-09 20:00:00,N,bot,35.20253413915634,17.288827061653137
1991-08-10 00:00:00,N,bot,35.20010733604431,17.32025694847107
1991-08-10 04:00:00,N,bot,35.19474506378174,17.32082387804985
1991-08-10 08:00:00,N,bot,35.19231975078583,17.35070249438286
1991-08-10 12:00:00,N,bot,35.18787455558777,17.395595282316208
1991-08-10 16:00:00,N,bot,35.18784022331238,17.409322649240494
1991-08-10 20:00:00,N,bot,35.17977684736252,17.39755642414093
1991-08-11 00:00:00,N,bot,35.186772882938385,17.374852150678635
1991-08-11 04:00:00,N,bot,35.202085852622986,17.48504212498665
1991-08-11 08:00:00,N,bot,35.22281163930893,17.611815810203552
1991-08-11 12:00:00,N,bot,35.235164403915405,17.65126207470894
1991-08-11 16:00:00,N,bot,35.236939787864685,17.671786040067673
1991-08-11 20:00:00,N,bot,35.26534652709961,17.753513008356094
1991-08-12 00:00:00,N,bot,35.29245191812515,17.7202750146389
1991-08-12 04:00:00,N,bot,35.32569360733032,17.750677555799484
1991-08-12 08:00:00,N,bot,35.33990961313248,17.737191885709763
1991-08-12 12:00:00,N,bot,35.3482483625412,17.775052219629288
1991-08-12 16:00:00,N,bot,35.350118935108185,17.843029379844666
1991-08-12 20:00:00,N,bot,35.358111798763275,17.94184249639511
1991-08-13 00:00:00,N,bot,35.35978186130524,17.928186982870102
1991-08-13 04:00:00,N,bot,35.36051785945892,17.8981736600399
1991-08-13 08:00:00,N,bot,35.36119371652603,17.846925139427185
1991-08-13 12:00:00,N,bot,35.36029291152954,17.86352875828743
1991-08-13 16:00:00,N,bot,35.35759162902832,17.88061997294426
1991-08-13 20:00:00,N,bot,35.35740041732788,17.886271119117737
1991-08-14 00:00:00,N,bot,35.35649758577347,17.91208890080452
1991-08-14 04:00:00,N,bot,35.35632288455963,17.85441642999649
1991-08-14 08:00:00,N,bot,35.35565823316574,17.800021797418594
1991-08-14 12:00:00,N,bot,35.35178589820862,17.81147614121437
1991-08-14 16:00:00,N,bot,35.34831804037094,17.838918060064316
1991-08-14 20:00:00,N,bot,35.34876078367233,17.83884483575821
1991-08-15 00:00:00,N,bot,35.35250395536423,17.786486089229584
1991-08-15 04:00:00,N,bot,35.351918280124664,17.6717149913311
1991-08-15 08:00:00,N,bot,35.34789842367172,17.516972541809082
1991-08-15 12:00:00,N,bot,35.34414529800415,17.43783575296402
1991-08-15 16:00:00,N,bot,35.34268301725388,17.439368575811386
1991-08-15 20:00:00,N,bot,35.329964101314545,17.345510125160217
1991-08-16 00:00:00,N,bot,35.3036572933197,17.241462290287018
1991-08-16 04:00:00,N,bot,35.26738113164902,17.177370071411133
1991-08-16 08:00:00,N,bot,35.2343847155571,17.123566895723343
1991-08-16 12:00:00,N,bot,35.211288154125214,17.101514756679535
1991-08-16 16:00:00,N,bot,35.15167433023453,17.0388320684433
1991-08-16 20:00:00,N,bot,35.11011201143265,17.195981085300446
1991-08-17 00:00:00,N,bot,35.082380294799805,17.436755657196045
1991-08-17 04:00:00,N,bot,35.06555688381195,17.50401771068573
1991-08-17 08:00:00,N,bot,35.05861032009125,17.52150535583496
1991-08-17 12:00:00,N,bot,35.053088903427124,17.536699533462524
1991-08-17 16:00:00,N,bot,35.0305210351944,17.80783063173294
1991-08-17 20:00:00,N,bot,35.00558841228485,17.849356293678284
1991-08-18 00:00:00,N,bot,34.992015302181244,17.798605799674988
1991-08-18 04:00:00,N,bot,34.98189014196396,17.702111691236496
1991-08-18 08:00:00,N,bot,34.978781044483185,17.66146945953369
1991-08-18 12:00:00,N,bot,34.986751556396484,17.62153911590576
1991-08-18 16:00:00,N,bot,34.99175828695297,17.638576179742813
1991-08-18 20:00:00,N,bot,34.99521899223328,17.599349558353424
1991-08-19 00:00:00,N,bot,34.99649852514267,17.519333124160767
1991-08-19 04:00:00,N,bot,34.99523204565048,17.41986134648323
1991-08-19 08:00:00,N,bot,34.99714630842209,17.337081253528595
1991-08-19 12:00:00,N,bot,34.9930904507637,17.2861345410347
1991-08-19 16:00:00,N,bot,34.992512941360474,17.29734691977501
1991-08-19 20:00:00,N,bot,34.9938930273056,17.246734529733658
1991-08-20 00:00:00,N,bot,34.99705559015274,17.113394051790237
1991-08-20 04:00:00,N,bot,35.00686079263687,16.95808979868889
1991-08-20 08:00:00,N,bot,35.026190519332886,16.798487186431885
1991-08-20 12:00:00,N,bot,35.066551089286804,16.715244829654694
1991-08-20 16:00:00,N,bot,35.09046012163162,16.716162025928497
1991-08-20 20:00:00,N,bot,35.122494757175446,16.684534668922424
1991-08-21 00:00:00,N,bot,35.148904740810394,16.6617648601532
1991-08-21 04:00:00,N,bot,35.18531906604767,16.64036649465561
1991-08-21 08:00:00,N,bot,35.20790308713913,16.627847850322723
1991-08-21 12:00:00,N,bot,35.22302156686783,16.61652174592018
1991-08-21 16:00:00,N,bot,35.23525810241699,16.606629192829132
1991-08-21 20:00:00,N,bot,35.22571283578873,16.60189974308014
1991-08-22 00:00:00,N,bot,35.124905705451965,16.696954250335693
1991-08-22 04:00:00,N,bot,35.091485261917114,16.710001438856125
1991-08-22 08:00:00,N,bot,35.07781904935837,16.707071989774704
1991-08-22 12:00:00,N,bot,35.06563663482666,16.69965025782585
1991-08-22 16:00:00,N,bot,35.07939797639847,16.697210639715195
1991-08-22 20:00:00,N,bot,35.11952543258667,16.6735420525074
1991-08-23 00:00:00,N,bot,35.16904377937317,16.640585988759995
1991-08-23 04:00:00,N,bot,35.192556619644165,16.617442816495895
1991-08-23 08:00:00,N,bot,35.18510293960571,16.574832946062088
1991-08-23 12:00:00,N,bot,35.18421560525894,16.548859119415283
1991-08-23 16:00:00,N,bot,35.188269197940826,16.53481635451317
1991-08-23 20:00:00,N,bot,35.18991285562515,16.52781981229782
1991-08-24 00:00:00,N,bot,35.19890946149826,16.519406259059906
1991-08-24 04:00:00,N,bot,35.20990949869156,16.511098265647888
1991-08-24 08:00:00,N,bot,35.21159797906876,16.50631621479988
1991-08-24 12:00:00,N,bot,35.193900406360626,16.48828685283661
1991-08-24 16:00:00,N,bot,35.169852554798126,16.46245649456978
1991-08-24 20:00:00,N,bot,35.17070436477661,16.465328603982925
1991-08-25 00:00:00,N,bot,35.18211668729782,16.48967206478119
1991-08-25 04:00:00,N,bot,35.16031354665756,16.43384411931038
1992-02-22 00:00:00,N,bot,35.699999928474426,22.0
1992-02-22 04:00:00,N,bot,35.70180994272232,21.96245920658112
1992-02-22 08:00:00,N,bot,35.70429027080536,21.89886075258255
1992-02-22 12:00:00,N,bot,35.7056930065155,21.8930821120739
1992-02-22 16:00:00,N,bot,35.70576471090317,21.904585272073746
1992-02-22 20:00:00,N,bot,35.71285963058472,22.007068186998367
1992-02-23 00:00:00,N,bot,35.71447020769119,21.97334709763527
1992-02-23 04:00:00,N,bot,35.72007071971893,21.91118168830872
1992-02-23 08:00:00,N,bot,35.72427415847778,21.820755749940872
1992-02-23 12:00:00,N,bot,35.72647112607956,21.81228083372116
1992-02-23 16:00:00,N,bot,35.726516008377075,21.8194397687912
1992-02-23 20:00:00,N,bot,35.72669130563736,21.843448370695118
1992-02-24 00:00:00,N,bot,35.73304867744446,21.963593393564224
1992-02-24 04:00:00,N,bot,35.73541158437729,21.933242172002792
1992-02-24 08:00:00,N,bot,35.73825132846832,21.89130386710167
1992-02-24 12:00:00,N,bot,35.739430487155914,21.88788703083992
1992-02-24 16:00:00,N,bot,35.739453852176666,21.90167272090912
1992-02-24 20:00:00,N,bot,35.73945891857147,21.908058762550358
1992-02-25 00:00:00,N,bot,35.73987674713135,21.93403473496437
1992-02-25 04:00:00,N,bot,35.74027496576309,21.960901468992237
1992-02-25 08:00:00,N,bot,35.75498926639557,21.984259963035583
1992-02-25 12:00:00,N,bot,35.75546461343765,21.99093142151833
1992-02-25 16:00:00,N,bot,35.75243580341339,22.00394093990326
1992-02-25 20:00:00,N,bot,35.74874061346054,22.00817182660103
1992-02-26 00:00:00,N,bot,35.748164892196655,22.004519939422607
1992-02-26 04:00:00,N,bot,35.76398468017578,21.99681070446968
1992-02-26 08:00:00,N,bot,35.77208161354065,21.923224240541455
1992-02-26 12:00:00,N,bot,35.77793323993683,21.93249750137329
1992-02-26 16:00:00,N,bot,35.776673436164856,21.959327310323715
1992-02-26 20:00:00,N,bot,35.773397386074066,21.97404244542122
1992-02-27 00:00:00,N,bot,35.769967913627625,21.983551651239395
1992-02-27 04:00:00,N,bot,35.78524827957153,21.97257232666016
1992-02-27 08:00:00,N,bot,35.79930639266968,21.878875017166138
1992-02-27 12:00:00,N,bot,35.81219643354416,21.87518385052681
1992-02-27 16:00:00,N,bot,35.81461274623871,21.896245270967484
1992-02-27 20:00:00,N,bot,35.81776583194733,21.91661247611046
1992-02-28 00:00:00,N,bot,35.81748378276825,21.925057858228683
1992-02-28 04:00:00,N,bot,35.808158457279205,21.92522513866425
1992-02-28 08:00:00,N,bot,35.80377000570297,21.93480971455574
1992-02-28 12:00:00,N,bot,35.80077302455902,21.948206037282944
1992-02-28 16:00:00,N,bot,35.799284517765045,21.96117979288101
1992-02-28 20:00:00,N,bot,35.79799336194992,21.999327898025516
1992-02-29 00:00:00,N,bot,35.80370032787323,22.25622057914734
1992-02-29 04:00:00,N,bot,35.808417320251465,22.244223594665527
1992-02-29 08:00:00,N,bot,35.814665138721466,22.207800656557083
1992-02-29 12:00:00,N,bot,35.812325835227966,22.20699480175972
1992-02-29 16:00:00,N,bot,35.81050646305084,22.28252026438713
1992-02-29 20:00:00,N,bot,35.82629871368408,22.29064086079597
1992-03-01 00:00:00,N,bot,35.849100053310394,22.285386204719543
1992-03-01 04:00:00,N,bot,35.86038053035736,22.22707051038742
1992-03-01 08:00:00,N,bot,35.86324524879456,22.16275927424431
1992-03-01 12:00:00,N,bot,35.85611164569855,22.14397504925728
1992-03-01 16:00:00,N,bot,35.84815776348114,22.128011226654053
1992-03-01 20:00:00,N,bot,35.85165637731552,22.249812602996823
1992-03-02 00:00:00,N,bot,35.86184388399124,22.29530620574951
1992-03-02 04:00:00,N,bot,35.86727434396744,22.30403453111649
1992-03-02 08:00:00,N,bot,35.86928927898407,22.28572979569435
1992-03-02 12:00:00,N,bot,35.869721829891205,22.29340356588364
1992-03-02 16:00:00,N,bot,35.87006080150604,22.29172277450561
1992-03-02 20:00:00,N,bot,35.870107531547546,22.27565720677376
1992-03-03 00:00:00,N,bot,35.87006902694702,22.27425593137741
1992-03-03 04:00:00,N,bot,35.87017118930817,22.277522414922714
1992-03-03 08:00:00,N,bot,35.873162269592285,22.29868084192276
1992-03-03 12:00:00,N,bot,35.8795667886734,22.343121349811558
1992-03-03 16:00:00,N,bot,35.88199418783188,22.364407151937485
1992-03-03 20:00:00,N,bot,35.89355969429016,22.451086431741714
1992-03-04 00:00:00,N,bot,35.912179827690125,22.496725171804428
1992-03-04 04:00:00,N,bot,35.91836041212082,22.44089815020561
1992-03-04 08:00:00,N,bot,35.920492708683014,22.36133623123169
1992-03-04 12:00:00,N,bot,35.917798936367035,22.33946737647057
1992-03-04 16:00:00,N,bot,35.9136221408844,22.32540246844292
1992-03-04 20:00:00,N,bot,35.91922980546951,22.345957785844803
1992-03-05 00:00:00,N,bot,35.927028238773346,22.255467802286148
1992-03-05 04:00:00,N,bot,35.93652468919754,22.14346694946289
1992-03-05 08:00:00,N,bot,35.940690875053406,22.05827116966248
1992-03-05 12:00:00,N,bot,35.937809228897095,22.03514283895493
1992-03-05 16:00:00,N,bot,35.93531459569931,22.06507071852684
1992-03-05 20:00:00,N,bot,35.94819509983063,22.11465659737587
1992-03-06 00:00:00,N,bot,35.96218913793564,22.119118869304657
1992-03-06 04:00:00,N,bot,35.97177642583847,22.092479467391968
1992-03-06 08:00:00,N,bot,35.974475741386414,22.04755347967148
1992-03-06 12:00:00,N,bot,35.97194194793701,22.041204124689106
1992-03-06 16:00:00,N,bot,35.97255253791809,22.048487782478333
1992-03-06 20:00:00,N,bot,35.970806300640106,22.12917524576187
1992-03-07 00:00:00,N,bot,35.977328419685364,22.155441612005237
1992-03-07 04:00:00,N,bot,35.98239153623581,22.16240531206131
1992-03-07 08:00:00,N,bot,35.985249638557434,22.15053898096085
1992-03-07 12:00:00,N,bot,35.985422253608704,22.153208285570145
1992-03-07 16:00:00,N,bot,35.98548448085785,22.16133317351341
1992-03-07 20:00:00,N,bot,35.98624360561371,22.16803687810898
1992-03-08 00:00:00,N,bot,35.988694846630096,22.19984793663025
1992-03-08 04:00:00,N,bot,36.002655267715454,22.25867521762848
1992-03-08 08:00:00,N,bot,36.0043506026268,22.24392792582512
1992-03-08 12:00:00,N,bot,36.00422078371048,22.25569212436676
1992-03-08 16:00:00,N,bot,36.00426775217056,22.27229568362236
1992-03-08 20:00:00,N,bot,36.00594836473465,22.285261303186417
1992-03-09 00:00:00,N,bot,36.007043302059174,22.29627564549446
1992-03-09 04:00:00,N,bot,36.00775545835495,22.289939552545547
1992-03-09 08:00:00,N,bot,36.017364501953125,22.26814529299736
1992-03-09 12:00:00,N,bot,36.03639483451843,22.25074726343155
1992-03-09 16:00:00,N,bot,36.05261957645416,22.24448850750923
1992-03-09 20:00:00,N,bot,36.05647259950638,22.2421572804451
1992-03-10 00:00:00,N,bot,36.06834828853607,22.226813405752186
1992-03-10 04:00:00,N,bot,36.08505934476853,22.212121337652206
1992-03-10 08:00:00,N,bot,36.102369010448456,22.23120519518852
1992-03-10 12:00:00,N,bot,36.10233914852142,22.39877867698669
1992-03-10 16:00:00,N,bot,36.12186008691788,22.419111728668213
1992-03-10 20:00:00,N,bot,36.14153665304184,22.39540112018585
1992-03-11 00:00:00,N,bot,36.15907382965088,22.31188589334488
1992-03-11 04:00:00,N,bot,36.1746923327446,22.218270987272263
1992-03-11 08:00:00,N,bot,36.190073013305664,22.12781098484993
1992-03-11 12:00:00,N,bot,36.22274392843247,22.059307366609573
1992-03-11 16:00:00,N,bot,36.2502264380455,22.0490719974041
1992-03-11 20:00:00,N,bot,36.24893879890442,22.18054673075676
1992-03-12 00:00:00,N,bot,36.250902235507965,22.169706851243973
1992-03-12 04:00:00,N,bot,36.249250411987305,22.119385480880737
1992-03-12 08:00:00,N,bot,36.25114792585373,22.073552817106247
1992-03-12 12:00:00,N,bot,36.26003694534302,22.07795536518097
1992-03-12 16:00:00,N,bot,36.27901268005371,22.09168604016304
1992-03-12 20:00:00,N,bot,36.30121296644211,22.21865412592888
1992-03-13 00:00:00,N,bot,36.3376989364624,22.270609587430958
1992-03-13 04:00:00,N,bot,36.37335467338562,22.24603307247162
1992-03-13 08:00:00,N,bot,36.39660269021988,22.1817724108696
1992-03-13 12:00:00,N,bot,36.422424256801605,22.15433150529861
1992-03-13 16:00:00,N,bot,36.46337932348251,22.15390521287918
1992-03-13 20:00:00,N,bot,36.492159962654114,22.1591599881649
1992-03-14 00:00:00,N,bot,36.51239848136902,22.182542353868484
1992-03-14 04:00:00,N,bot,36.50620186328888,22.189314037561417
1992-03-14 08:00:00,N,bot,36.489515006542206,22.099585115909576
1992-03-14 12:00:00,N,bot,36.50306487083435,22.10760462284088
1992-03-14 16:00:00,N,bot,36.5325642824173,22.123465955257416
1992-03-14 20:00:00,N,bot,36.584417939186096,22.13002225756645
1992-03-15 00:00:00,N,bot,36.57718735933304,22.102476239204407
1992-03-15 04:00:00,N,bot,36.57557678222656,22.01819923520088
1992-03-15 08:00:00,N,bot,36.58296221494675,21.966220498085026
1992-03-15 12:00:00,N,bot,36.60190290212631,21.98474219441414
1992-03-15 16:00:00,N,bot,36.625478982925415,22.016796588897705
1992-03-15 20:00:00,N,bot,36.64924532175064,22.04914626479149
1992-03-16 00:00:00,N,bot,36.64138513803482,22.0543050467968
1992-03-16 04:00:00,N,bot,36.64148253202438,21.979841023683548
1992-03-16 08:00:00,N,bot,36.64883041381836,21.923084259033203
1992-03-16 12:00:00,N,bot,36.657356679439545,21.91907858848572
1992-03-16 16:00:00,N,bot,36.66543477773666,21.93472146987915
1992-03-16 20:00:00,N,bot,36.6664828658104,21.955585151910785
1992-03-17 00:00:00,N,bot,36.667880952358246,21.91337287425995
1992-03-17 04:00:00,N,bot,36.66841858625412,21.86420014500618
1992-03-17 08:00:00,N,bot,36.6673983335495,21.816694378852844
1992-03-17 12:00:00,N,bot,36.66599953174591,21.786470234394077
1992-03-17 16:00:00,N,bot,36.661065220832825,21.78129750490189
1992-03-17 20:00:00,N,bot,36.658452928066254,21.75956106185913
1992-03-18 00:00:00,N,bot,36.65701687335968,21.713871598243717
1992-03-18 04:00:00,N,bot,36.64569693803787,21.63561534881592
1992-03-18 08:00:00,N,bot,36.62770241498947,21.54079321026802
1992-03-18 12:00:00,N,bot,36.61187702417374,21.511473268270493
1992-03-18 16:00:00,N,bot,36.5936359167099,21.530133724212646
1992-03-18 20:00:00,N,bot,36.54572892189026,21.647080212831497
1992-03-19 00:00:00,N,bot,36.53076845407486,21.73251569271088
1992-03-19 04:00:00,N,bot,36.57771444320679,21.922375798225403
1992-03-19 08:00:00,N,bot,36.627753019332886,22.091872572898865
1992-03-19 12:00:00,N,bot,36.65291178226471,22.23988226056099
1992-03-19 16:00:00,N,bot,36.62905579805374,22.34603652358055
1992-03-19 20:00:00,N,bot,36.622376561164856,22.40525898337364
1992-03-20 00:00:00,N,bot,36.61068403720856,22.42726314067841
1992-03-20 04:00:00,N,bot,36.596613109111786,22.417918115854263
1992-03-20 08:00:00,N,bot,36.585507690906525,22.39960426092148
1992-03-20 12:00:00,N,bot,36.58630263805389,22.376956820487976
1992-03-20 16:00:00,N,bot,36.595833003520966,22.36015033721924
1992-03-20 20:00:00,N,bot,36.583578050136566,22.400079309940335
1992-03-21 00:00:00,N,bot,36.576962888240814,22.43980678915977
1992-03-21 04:00:00,N,bot,36.573751509189606,22.453707307577133
1992-03-21 08:00:00,N,bot,36.56666874885559,22.460582733154297
1992-03-21 12:00:00,N,bot,36.56204378604889,22.442656636238095
1992-03-21 16:00:00,N,bot,36.57299149036408,22.421534806489944
1992-03-21 20:00:00,N,bot,36.589514315128326,22.399744004011158
1992-03-22 00:00:00,N,bot,36.59442502260208,22.38958165049553
1992-03-22 04:00:00,N,bot,36.59365385770798,22.39123871922493
1992-03-22 08:00:00,N,bot,36.591983795166016,22.392746478319168
1992-03-22 12:00:00,N,bot,36.58735203742981,22.395407766103745
1992-03-22 16:00:00,N,bot,36.57797056436539,22.394107222557068
1992-03-22 20:00:00,N,bot,36.55953121185303,22.384473353624344
1992-03-23 00:00:00,N,bot,36.51086795330048,22.29500275850296
1992-03-23 04:00:00,N,bot,36.51189041137695,22.25587996840477
1992-03-23 08:00:00,N,bot,36.51063090562821,22.2261355817318
1992-03-23 12:00:00,N,bot,36.509099185466766,22.23223552107811
1992-03-23 16:00:00,N,bot,36.51453316211701,22.24502396583557
1992-03-23 20:00:00,N,bot,36.5130141377449,22.248553544282917
1992-03-24 00:00:00,N,bot,36.50588417053223,22.25660613179207
1992-03-24 04:00:00,N,bot,36.50090217590332,22.271393924951557
1992-03-24 08:00:00,N,bot,36.50038808584213,22.28379061818123
1992-03-24 12:00:00,N,bot,36.50219261646271,22.301078379154205
1992-03-24 16:00:00,N,bot,36.5244529247284,22.34753829240799
1992-03-24 20:00:00,N,bot,36.54477649927139,22.38414028286934
